newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps,ExperimentalID
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Braconidae,unknown,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.69,0.07,0.121243557,3,1.57,0.14,0.242487113,3,N
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Sarcophagidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,3.1,0.49,0.848704896,3,11.51,1.5,2.598076211,3,O
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Empididae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,4.77,0.51,0.883345912,3,13.78,1.29,2.234345542,3,P
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,24.39,3.14,5.438639536,3,34.79,4.6,7.967433715,3,Q
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Miridae,Lygus,hesperus,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.39,0.09,0.155884573,3,0.19,0.04,0.069282032,3,R
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Thysanoptera,Phlaeothripidae,Leptothrips,mali,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,1.67,0.33,0.571576766,3,1.97,0.34,0.588897275,3,S
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Thysanoptera,Thripidae,Frankliniella,occidentalis,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,505.9,55,95.26279442,3,520.9,36,62.35382907,3,T
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Mymaridae,Anagrus,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,32.8,2.9,5.022947342,3,21,2.1,3.637306696,3,U
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Dolichopodidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.45,0.06,0.103923048,3,0.72,0.11,0.190525589,3,V
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Ichneumonidae,unknown,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.61,0.1,0.173205081,3,0.65,0.08,0.138564065,3,W
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.11,0.03,0.051961524,3,0.13,0.03,0.051961524,3,X
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Chloropidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,1.32,0.21,0.36373067,3,1.17,0.19,0.329089653,3,Y
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,unknown,unknown,unknown,unknown,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,14.5,1.9,3.290896534,3,56.8,7.5,12.99038106,3,Z
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Coleoptera,Coccinellidae,Stethorus,punctum picipes,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,0.07,0.05,0.08660254,3,4.03,1,1.732050808,3,AA
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,2.67,0.77,1.333679122,3,19.17,2.69,4.659216672,3,AB
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.4,0.09,0.155884573,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.4,0.09,0.155884573,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.35,0.1,0.173205081,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.29,0.08,0.138564065,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl jasmonate,Ester,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.23,0.08,0.138564065,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.21,0.06,0.103923048,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.21,0.07,0.121243557,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.19,0.06,0.103923048,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.19,0.06,0.103923048,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.19,0.07,0.121243557,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,0.08660254,3,0.1,0.04,0.069282032,3,A
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Diptera,Chloropidae,Thaumatomyia,glabra,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.2,0.2,0.346410162,3,4450,645,1117.172771,3,B
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.44,0.11,0.190525589,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.41,0.09,0.155884573,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.4,0.09,0.155884573,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.35,0.1,0.173205081,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.31,0.08,0.138564065,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl jasmonate,Ester,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.28,0.08,0.138564065,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.27,0.07,0.121243557,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.25,0.06,0.103923048,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.25,0.07,0.121243557,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.25,0.08,0.138564065,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,0.069282032,3,0.21,0.07,0.121243557,3,C
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.91,0.28,0.484974226,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.69,0.2,0.346410162,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.49,0.19,0.329089653,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.4,0.18,0.311769145,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.31,0.19,0.329089653,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.21,0.19,0.329089653,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,1.1,0.19,0.329089653,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,0.99,0.19,0.329089653,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,0.99,0.2,0.346410162,3,D
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,0.311769145,3,0.79,0.1,0.173205081,3,D
