newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,24.39,3.14,,3,34.79,4.6,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Miridae,Lygus,hesperus,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.39,0.09,,3,0.19,0.04,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Thysanoptera,Phlaeothripidae,Leptothrips,mali,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,1.67,0.33,,3,1.97,0.34,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Thysanoptera,Thripidae,Frankliniella,occidentalis,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,505.9,55,,3,520.9,36,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Mymaridae,Anagrus,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,32.8,2.9,,3,21,2.1,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Dolichopodidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.45,0.06,,3,0.72,0.11,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,Ichneumonidae,unknown,unknown,Parasitoid,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.61,0.1,,3,0.65,0.08,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,0.11,0.03,,3,0.13,0.03,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Chloropidae,unknown,unknown,Predator,Vitaceae,Vitis,labrusca,Concord,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Sticky trap,No,No,Abundance,1.32,0.21,,3,1.17,0.19,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,unknown,unknown,unknown,unknown,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,14.5,1.9,,3,56.8,7.5,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Coleoptera,Coccinellidae,Stethorus,punctum picipes,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,0.07,0.05,,3,4.03,1,,3
3,Yahel,3,2004,DG James and TS Price,"James, DG",Field-Testing of Methyl Salicylate for Recruitment and Retention of Beneficial Insects in Grapes and Hops,10.1023/B:JOEC.0000042072.18151.6f,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Cannabaceae,Humulus,lupulus,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Sachet,Liquid,Beat,No,Yes,Abundance,2.67,0.77,,3,19.17,2.69,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.4,0.09,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.4,0.09,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.35,0.1,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.29,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl jasmonate,Ester,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.23,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.21,0.06,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.21,0.07,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.19,0.06,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.19,0.06,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.19,0.07,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Anthocoridae,Orius,tristicolor,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.15,0.05,,3,0.1,0.04,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Diptera,Chloropidae,Thaumatomyia,glabra,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.2,0.2,,3,4450,645,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.44,0.11,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.41,0.09,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.4,0.09,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.35,0.1,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.31,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl jasmonate,Ester,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.28,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.27,0.07,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.25,0.06,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.25,0.07,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.25,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,All,Hemiptera,Geocoridae,Geocoris,pallens,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,0.09,0.04,,3,0.21,0.07,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.91,0.28,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.69,0.2,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.49,0.19,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.4,0.18,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-jasmone,Ketone,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.31,0.19,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenyl acetate,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.21,0.19,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl anthranilate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,1.1,0.19,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Geraniol,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,0.99,0.19,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(E)-2-hexenal,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,0.99,0.2,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,0.79,0.1,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl jasmonate,Ester,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,1.21,0.18,,3,0.59,0.08,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Indole,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,4.4,0.43,,3,6.67,0.58,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,(Z)-3-hexenol,GLV,Lox pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,4.4,0.43,,3,6.56,0.72,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,4.4,0.43,,3,5.95,0.43,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Linalool,Monoterpenoid,MEP pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,4.4,0.43,,3,5.69,0.58,,3
4,Yahel,4,2005,"James, DG","James, DG",Further field evaluation of synthetic herbivore-induced plant volatiles as attractants for beneficial insects,10.1007/s10886-005-2020-y,JOURNAL OF CHEMICAL ECOLOGY,Adult,Hymenoptera,unknown,unknown,unknown,Parasitoid,Vitaceae,Vitis,vinifera,NA,USA,Washington,Perennial,Benzaldehyde,Benzenoid,Shikimate pathway,Liquid,Liquid,Sticky trap,No,No,Abundance,4.4,0.43,,3,5.69,0.65,,3
